date,latitude,longitude,stationName,value,previousDate,previousValue,type
2017-02-24,40.5864,-77.5692,"Lewistown, Pa",24.4,1985-02-24,22.8,high
2017-02-24,41.64583,-80.425,"Linesville 1 S, Pa",15.6,1984-02-24,15.6,high
2017-02-24,40.6475,-80.38611,"Montgomery Lock And Dam, Pa",18.3,2000-02-24,18.3,high
2017-02-24,40.1358,-74.955,"Neshaminy Falls, Pa",23.9,1930-02-24,20,high
2017-02-24,39.8,-76.05,"Octoraro Lake, Pa",22.8,1985-02-24,21.1,high
2017-02-24,41.7394,-75.4465,"Pleasant Mount 1 W, Pa",17.2,1985-02-24,17.2,high
2017-02-24,40.6515,-78.5551,"Prince Gallitzin State Park, Pa",25,1985-02-24,18.3,high
2017-02-24,41.3299,-77.7381,"Renovo, Pa",21.1,1985-02-24,19.4,high
2017-02-24,41.4196,-78.7493,"Ridgway, Pa",17.8,1985-02-24,17.8,high
2017-02-24,40.5101,-79.5459,"Salina 3 W, Pa",20,1992-02-24,20,high
2017-02-24,40.05889,-77.52139,"Shippensburg, Pa",25,1985-02-24,25,high
2017-02-24,40.7933,-77.8672,"State College, Pa",21.7,1985-02-24,20.6,high
2017-02-24,41.0125,-75.1906,"Stroudsburg, Pa",23.9,1985-02-24,21.7,high
2017-02-24,41.4792,-79.4432,"Tionesta 2 Se Lake, Pa",18.9,1984-02-24,16.1,high
2017-02-24,41.63,-79.69306,"Titusville Water Works, Pa",18.9,1961-02-24,17.8,high
2017-02-24,39.9708,-75.635,"West Chester 2 Nw, Pa",23.9,1977-02-24,20.6,high
2017-02-24,33.983,-81.0166,"Columbia University Of Sc, Sc",28.3,1982-02-24,27.8,high
2017-02-24,34.9077,-81.9138,"Spartanburg 3 Sse, Sc",24.4,2012-02-24,23.9,high
2017-02-24,35.2191,-84.7921,"Cleveland Filter Plant, Tn",25,1980-02-24,25,high
2017-02-24,36.0749,-87.3959,"Dickson, Tn",26.7,1933-02-24,24.4,high
2017-02-24,36.354,-82.2486,"Elizabethton, Tn",22.2,2012-02-24,22.2,high
2017-02-24,35.1342,-86.5419,"Fayetteville Water Plant, Tn",26.1,1982-02-24,25.6,high
2017-02-24,35.6723,-85.781,"Mc Minnville, Tn",25.6,1930-02-24,23.9,high
2017-02-24,35.9833,-83.2008,"Newport 1 Nw, Tn",26.1,1996-02-24,24.4,high
2017-02-24,35.2028,-85.9172,"Sewanee, Tn",21.1,2012-02-24,19.4,high
2017-02-24,35.49222,-86.4775,"Shelbyville Water, Tn",26.1,1996-02-24,25.6,high
2017-02-24,35.34528,-86.20889,"Tullahoma, Tn",24.4,1930-02-24,23.3,high
2017-02-24,35.8375,-86.0894,"Woodbury 1 Wnw, Tn",27.8,2012-02-24,26.1,high
2017-02-24,32.7047,-99.3011,"Albany, Tx",32.2,1918-02-24,32.2,high
2017-02-24,33.1524,-100.2333,"Aspermont, Tx",32.2,2012-02-24,28.3,high
2017-02-24,32.1633,-95.83,"Athens, Tx",29.4,1996-02-24,28.9,high
2017-02-24,30.8878,-102.3008,"Bakersfield, Tx",31.1,1996-02-24,30.6,high
2017-02-24,32.6475,-97.4439,"Benbrook Dam, Tx",32.2,1996-02-24,28.3,high
2017-02-24,33.2063,-97.7761,"Bridgeport, Tx",33.3,1982-02-24,29.4,high
2017-02-24,32.5066,-97.3444,"Burleson, Tx",31.1,2012-02-24,26.1,high
2017-02-24,28.4895,-99.8734,"Carrizo Springs 3 W, Tx",37.8,1917-02-24,32.8,high
2017-02-24,29.1345,-103.5149,"Castolon, Tx",35,1982-02-24,33.3,high
2017-02-24,28.4675,-98.2525,"Choke Canyon Dam, Tx",33.9,1996-02-24,32.2,high
2017-02-24,30.3302,-95.4831,"Conroe, Tx",30,1927-02-24,30,high
2017-02-24,31.5333,-101.2842,"Cope Ranch, Tx",32.2,1982-02-24,28.3,high
2017-02-24,32.1225,-96.4866,"Corsicana, Tx",30,1996-02-24,30,high
2017-02-24,31.4072,-102.3577,"Crane 2 E, Tx",31.1,1982-02-24,30,high
2017-02-24,33.81667,-96.56667,"Denison Dam, Tx",29.4,1956-02-24,29.4,high
2017-02-24,30.2195,-97.9879,"Dripping Springs 6 E, Tx",27.8,2011-02-24,27.8,high
2017-02-24,26.558,-99.1372,"Falcon Dam, Tx",39.4,2001-02-24,37.2,high
2017-02-24,27.8722,-98.6176,"Freer, Tx",36.1,1982-02-24,31.7,high
2017-02-24,31.4405,-98.5902,"Goldthwaite 1 Wsw, Tx",31.1,1972-02-24,30.6,high
2017-02-24,29.4744,-97.4481,"Gonzales 2 S, Tx",31.1,1996-02-24,30.6,high
2017-02-24,32.9506,-97.0553,"Grapevine Dam, Tx",30.6,1982-02-24,30,high
2017-02-24,36.2631,-101.4051,"Gruver, Tx",25,1986-02-24,25,high
2017-02-24,33.62667,-100.33694,"Guthrie, Tx",31.7,1982-02-24,30.6,high
2017-02-24,26.2027,-97.6727,"Harlingen, Tx",35,1943-02-24,32.8,high
2017-02-24,33.1496,-99.7349,"Haskell, Tx",32.2,1918-02-24,32.2,high
2017-02-24,29.3365,-99.1386,"Hondo, Tx",33.9,1927-02-24,31.7,high
2017-02-24,33.2205,-98.1561,"Jacksboro, Tx",32.8,1956-02-24,32.2,high
2017-02-24,33.2544,-100.5724,"Jayton, Tx",31.1,2012-02-24,27.2,high
2017-02-24,27.5311,-97.8497,"Kingsville, Tx",35.6,1977-02-24,33.3,high
2017-02-24,33.7542,-99.1442,"Lake Kemp, Tx",33.9,1982-02-24,30.6,high
2017-02-24,29.8097,-101.5604,"Langtry, Tx",35.6,2012-02-24,32.8,high
2017-02-24,33.0352,-96.4861,"Lavon Dam, Tx",27.8,1996-02-24,27.8,high
2017-02-24,30.74778,-99.23056,"Mason, Tx",33.3,2012-02-24,27.8,high
2017-02-24,28.0372,-97.8725,"Mathis 4 Ssw, Tx",34.4,1996-02-24,31.7,high
2017-02-24,26.1916,-98.2511,"Mcallen, Tx",36.7,1996-02-24,34.4,high
2017-02-24,29.8099,-99.2498,"Medina 1 Ne, Tx",32.8,2012-02-24,32.2,high
2017-02-24,34.72611,-100.53722,"Memphis, Tx",28.9,1936-02-24,28.9,high
2017-02-24,33.1688,-95.0055,"Mount Pleasant, Tx",30.6,1996-02-24,28.9,high
2017-02-24,33.1963,-95.2236,"Mount Vernon, Tx",30.6,1996-02-24,28.3,high
2017-02-24,29.2827,-97.7675,"Nixon, Tx",32.2,1977-02-24,30,high
2017-02-24,34.00667,-100.29889,"Paducah, Tx",31.1,1982-02-24,31.1,high
2017-02-24,31.5536,-99.85,"Paint Rock 5 Ne, Tx",31.7,1972-02-24,30,high
2017-02-24,33.6744,-95.5586,"Paris, Tx",30.6,1918-02-24,30.6,high
2017-02-24,29.6602,-103.1736,"Persimmon Gap, Tx",32.8,2014-02-24,30.6,high
2017-02-24,26.3769,-98.8116,"Rio Grande City, Tx",38.9,2007-02-24,35.6,high
2017-02-24,31.8836,-100.5358,"Robert Lee 4 Wsw, Tx",32.2,1972-02-24,31.7,high
2017-02-24,29.8832,-97.9494,"San Marcos, Tx",31.7,2012-02-24,31.1,high
2017-02-24,35.215,-100.2502,"Shamrock Number 2, Tx",28.3,1972-02-24,26.1,high
2017-02-24,30.0093,-97.1644,"Smithville, Tx",31.1,2012-02-24,29.4,high
2017-02-24,33.148,-95.6269,"Sulphur Springs, Tx",29.4,1982-02-24,26.7,high
2017-02-24,34.39556,-100.89722,"Turkey, Tx",29.4,2002-02-24,28.3,high
2017-02-24,32.3066,-95.2969,"Tyler, Tx",29.4,1998-02-24,25.6,high
2017-02-24,31.6003,-97.2169,"Waco Dam, Tx",28.3,2012-02-24,27.8,high
2017-02-24,30.3237,-96.1594,"Washington State Park, Tx",30.6,1996-02-24,30.6,high
2017-02-24,31.6725,-100.7283,"Water Valley, Tx",32.8,1972-02-24,29.4,high
2017-02-24,32.7483,-97.77,"Weatherford, Tx",33.3,1918-02-24,31.1,high
2017-02-24,26.178,-97.9708,"Weslaco, Tx",35,2011-02-24,33.9,high
2017-02-24,31.8611,-97.375,"Whitney Dam, Tx",30,1996-02-24,28.9,high
2017-02-24,32.0444,-100.1078,"Wingate, Tx",31.1,2011-02-24,27.8,high
2017-02-24,37.0769,-111.6638,"Big Water, Ut",18.9,2014-02-24,18.9,high
2017-02-24,43.9573,-73.2106,"Cornwall, Vt",17.2,1985-02-24,12.2,high
2017-02-24,44.5248,-72.8154,"Mount Mansfield, Vt",7.2,1985-02-24,5.6,high
2017-02-24,43.62528,-72.97806,"Rutland, Vt",19.4,1985-02-24,14.4,high
2017-02-24,44.0725,-72.9736,"South Lincoln, Vt",16.1,1984-02-24,11.1,high
2017-02-24,43.6303,-72.5072,"Woodstock, Vt",18.9,1930-02-24,14.4,high
2017-02-24,38.0329,-78.5226,"Charlottesville 2 W, Va",24.4,1985-02-24,23.9,high
2017-02-24,36.6002,-78.3011,"John H Kerr Dam, Va",25,1980-02-24,24.4,high
2017-02-24,38.6661,-78.3727,"Luray 5 E, Va",24.4,1985-02-24,23.9,high
2017-02-24,39.0643,-77.8883,"Mount Weather, Va",22.8,1985-02-24,18.9,high
2017-02-24,38.2323,-78.1202,"Piedmont Research Station, Va",24.4,1985-02-24,23.3,high
2017-02-24,36.9769,-79.8961,"Rocky Mount, Va",22.8,1944-02-24,22.8,high
2017-02-24,36.6954,-78.8807,"South Boston, Va",24.4,1985-02-24,23.9,high
2017-02-24,38.9764,-77.4869,"Sterling Rcs, Va",25.6,1985-02-24,22.8,high
2017-02-24,39.1881,-78.1514,"Winchester, Va",25.6,1985-02-24,21.7,high
2017-02-24,39.1833,-78.1167,"Winchester 7 Se, Va",24.4,1985-02-24,22.8,high
2017-02-24,38.5312,-79.7714,"Bartow 1 S, Wv",18.9,1976-02-24,15.6,high
2017-02-24,39.2728,-79.3684,"Bayard, Wv",18.3,1975-02-24,18.3,high
2017-02-24,38.1873,-80.1336,"Buckeye, Wv",18.9,1975-02-24,18.9,high
2017-02-24,39.5064,-78.3158,"Cacapon State Park 2, Wv",23.9,1985-02-24,23.3,high
2017-02-24,39.4667,-80.1333,"Fairmont, Wv",26.1,1985-02-24,23.3,high
2017-02-24,38.9099,-81.0844,"Grantsville 1 Ese, Wv",21.1,2002-02-24,20,high
2017-02-24,40.1478,-80.7014,"Pike Island Lock And Dam, Wv",21.7,1985-02-24,18.9,high
2017-02-24,39.3389,-78.7728,"Romney 1 Sw, Wv",25.6,1985-02-24,22.8,high
2017-02-24,38.78333,-79.28333,"Upper Tract, Wv",23.3,1906-02-24,19.4,high
2017-02-24,39.2906,-80.7687,"West Union 2, Wv",21.7,1985-02-24,21.1,high
2017-02-24,45.5556,-90.9592,"Big Falls Hydro, Wi",12.8,2000-02-24,8.3,high
2017-02-24,39.2,-81.27,"Parkersburg Wood Co Airport, Wv",26.1,1961-02-24,21.1,high
2017-02-24,35.593,-88.9167,"Jackson Mckellar Sipes Regional Airport, Tn",24.4,2000-02-24,24.4,high
2017-02-24,32.6847,-83.6527,"Macon Middle Ga Regional Airport, Ga",27.2,1985-02-24,26.1,high
2017-02-24,37.0563,-88.7744,"Paducah Barkley Regional Airport, Ky",23.3,2000-02-24,22.8,high
2017-02-24,33.3644,-81.9633,"Augusta Bush Field Airport, Ga",28.9,1985-02-24,27.8,high
2017-02-24,35.9509,-85.0813,"Crossville Memorial Airport, Tn",22.8,1982-02-24,21.1,high
2017-02-24,37.08722,-84.07694,"London Corbin Airport, Ky",24.4,2000-02-24,21.1,high
2017-02-24,34.64389,-86.78611,"Huntsville International Airport Jones Field, Al",27.2,2000-02-24,25,high
2017-02-24,37.2958,-81.2077,"Bluefield Mercer Co Airport, Wv",21.7,1961-02-24,21.7,high
2017-02-24,38.365,-82.555,"Huntington Tri State Airport, Wv",26.7,2000-02-24,21.7,high
2017-02-24,32.55,-88.56667,"Meridian Naas, Ms",27.8,2011-02-24,26.7,high
2017-02-24,37.7836,-81.123,"Beckley Raleigh Co Airport, Wv",22.8,1985-02-24,21.7,high
2017-02-24,37.59139,-83.31444,"Jackson Julian Carroll Airport, Ky",26.1,2001-02-24,21.7,high
2017-02-24,32.3205,-90.0777,"Jackson International Airport, Ms",27.2,2011-02-24,27.2,high
2017-02-24,42.2068,-75.98,"Binghamton Greater Ap, Ny",21.1,1984-02-24,17.2,high
2017-02-24,41.8,-78.6333,"Bradford Regional Airport, Pa",20.6,1961-02-24,15,high
2017-02-24,40.7939,-73.1017,"Islip Li Macarthur Airport, Ny",17.8,2000-02-24,15,high
2017-02-24,41.17833,-78.89889,"Dubois Jefferson Co Airport, Pa",22.8,1985-02-24,15.6,high
2017-02-24,28.8614,-96.9303,"Victoria Regional Airport, Tx",30,2008-02-24,28.9,high
2017-02-24,29.95056,-94.02056,"Port Arthur Se Tx Regional Airport, Tx",27.8,2008-02-24,27.8,high
2017-02-24,29.63806,-95.28194,"Houston William P Hobby Airport, Tx",28.9,2008-02-24,28.3,high
2017-02-24,25.9141,-97.423,"Brownsville S Padre Island International Airport, Tx",33.3,1917-02-24,33.3,high
2017-02-24,29.2733,-94.8592,"Galveston Scholes Field, Tx",24.4,2007-02-24,23.3,high
2017-02-24,28.72472,-96.25361,"Palacios Municipal Airport, Tx",30,2008-02-24,27.8,high
2017-02-24,29.98,-95.36,"Houston Intercontinental Airport, Tx",28.9,1980-02-24,28.9,high
2017-02-24,38.8853,-79.8528,"Elkins Randolph Co Airport, Wv",25,1985-02-24,22.2,high
2017-02-24,39.64278,-79.91639,"Morgantown Hart Field, Wv",25.6,1975-02-24,23.9,high
2017-02-24,39.8683,-75.2311,"Philadelphia International Airport, Pa",23.3,1985-02-24,23.3,high
2017-02-24,32.35,-85,"Fort Benning Lawson Field, Al",28.2,2011-02-24,25.6,high
2017-02-24,39.42028,-83.82167,"Wilmington Airborne Park, Oh",23.3,1961-02-24,20,high
2017-02-24,32.3347,-88.7442,"Meridian Key Field, Ms",27.8,2011-02-24,26.7,high
2017-02-24,38.3794,-81.59,"Charleston Yeager Airport, Wv",26.7,1985-02-24,23.3,high
2017-02-24,33.5872,-85.8556,"Anniston Metropolitan Airport, Al",27.2,1982-02-24,25.6,high
2017-02-24,33.948,-83.3275,"Athens Ben Epps Airport, Ga",26.7,1982-02-24,26.1,high
2017-02-24,33.6301,-84.4418,"Atlanta Hartsfield International Airport, Ga",25.6,1982-02-24,25,high
2017-02-24,33.56556,-86.745,"Birmingham Airport, Al",27.2,1930-02-24,25.6,high
2017-02-24,36.4731,-82.4044,"Bristol Tri City Airport, Tn",25,1982-02-24,22.2,high
2017-02-24,32.8986,-80.0402,"Charleston Intl. Airport, Sc",27.2,2012-02-24,27.2,high
2017-02-24,35.0311,-85.2014,"Chattanooga Lovell Field Airport, Tn",26.1,1982-02-24,24.4,high
2017-02-24,33.9419,-81.1181,"Columbia Metropolitan Airport, Sc",27.8,1985-02-24,27.2,high
2017-02-24,35.8181,-83.9858,"Knoxville Mcghee Tyson Airport, Tn",26.1,1982-02-24,23.9,high
2017-02-24,32.2997,-86.4075,"Montgomery Airport, Al",28.3,2011-02-24,26.1,high
2017-02-24,34.7441,-87.5997,"Muscle Shoals Regional Airport, Al",27.2,2000-02-24,25,high
2017-02-24,36.11889,-86.68917,"Nashville International Airport, Tn",27.2,2000-02-24,22.8,high
2017-02-24,44.7978,-68.8185,"Bangor International Airport, Me",12.8,2000-02-24,11.1,high
2017-02-24,46.8705,-68.0173,"Caribou Municipal Airport, Me",10,1981-02-24,9.4,high
2017-02-24,46.1236,-67.7928,"Houlton International Airport, Me",11.1,2000-02-24,11.1,high
2017-02-24,45.6477,-68.6925,"Millinocket Municipal Airport, Me",13.9,2000-02-24,11.1,high
2017-02-24,42.47,-71.28944,"Bedford Hanscom Field, Ma",23.3,2016-02-24,16.7,high
2017-02-24,40.1962,-76.7724,"Middletown Harrisburg International Airport, Pa",24.4,2000-02-24,18.9,high
2017-02-24,40.84361,-72.63222,"Westhampton Gabreski Airport, Ny",17.2,1961-02-24,15,high
2017-02-24,42.9408,-78.7358,"Buffalo Niagara International, Ny",21.7,2000-02-24,16.7,high
2017-02-24,40.6825,-74.1694,"Newark Liberty International Airport, Nj",23.3,1985-02-24,22.8,high
2017-02-24,42.7431,-73.8092,"Albany International Airport, Ny",23.3,1985-02-24,18.3,high
2017-02-24,40.29639,-78.32028,"Altoona Blair Co Airport, Pa",23.9,1985-02-24,20.6,high
2017-02-24,40.65083,-75.4492,"Allentown Lehigh Valley International Airport, Pa",25,1985-02-24,24.4,high
2017-02-24,42.3606,-71.0097,"Boston, Ma",22.8,1985-02-24,21.1,high
2017-02-24,43.12,-71.3,"Concord Municipal Airport, Nh",20.6,2000-02-24,11.7,high
2017-02-24,42.15944,-76.89194,"Elmira Corning Regional Airport, Ny",23.9,1953-02-24,12.8,high
2017-02-24,43.35,-73.6167,"Glens Falls Airport, Ny",15,1985-02-24,12.8,high
2017-02-24,40.21722,-76.85139,"Harrisburg Capital City Airport, Pa",26.7,1985-02-24,23.9,high
2017-02-24,41.73611,-72.65056,"Hartford Brainard Field, Ct",21.7,1990-02-24,18.9,high
2017-02-24,41.25306,-70.06083,"Nantucket Memorial Airport, Ma",12.2,2016-02-24,11.7,high
2017-02-24,41.6266,-73.8842,"Poughkeepsie Airport, Ny",22.8,1985-02-24,21.7,high
2017-02-24,41.26389,-72.88722,"New Haven Tweed Airport, Ct",16.7,1961-02-24,13.9,high
2017-02-24,42.42722,-73.28917,"Pittsfield Municipal Airport, Ma",20.6,2016-02-24,13.9,high
2017-02-24,43.1167,-77.6767,"Rochester Greater International, Ny",17.8,2000-02-24,16.7,high
2017-02-24,43.1111,-76.1038,"Syracuse Hancock International Airport, Ny",21.7,1984-02-24,17.8,high
2017-02-24,41.3336,-75.7269,"Wilkes Barre Scranton International Airport, Pa",24.4,1985-02-24,21.7,high
2017-02-24,41.2433,-76.9217,"Williamsport Regional Airport, Pa",24.4,1985-02-24,21.7,high
2017-02-24,41.4057,-81.852,"Cleveland Hopkins International Airport, Oh",25,1961-02-24,20.6,high
2017-02-24,39.9907,-82.877,"Port Columbus International Airport, Oh",25.6,1961-02-24,22.2,high
2017-02-24,42.40917,-83.01,"Detroit City Airport, Mi",20,1958-02-24,13.9,high
2017-02-24,41.01361,-83.66861,"Findlay Airport, Oh",24.4,1961-02-24,17.8,high
2017-02-24,42.9666,-83.7494,"Flint Bishop International Airport, Mi",16.1,2002-02-24,13.9,high
2017-02-24,40.9705,-85.2063,"Fort Wayne International Airport, In",21.7,1976-02-24,17.2,high
2017-02-24,42.2667,-84.4667,"Jackson Reynolds Field, Mi",19.4,1976-02-24,16.1,high
2017-02-24,42.78028,-84.57889,"Lansing Capital City Airport, Mi",14.4,2002-02-24,13.3,high
2017-02-24,41.2548,-80.6737,"Youngstown Warren Regional Airport, Oh",23.9,1961-02-24,19.4,high
2017-02-24,42.23333,-83.53333,"Detroit Willow Run Airport, Mi",21.1,1958-02-24,13.9,high
2017-02-24,42.0803,-80.1824,"Erie International Airport, Pa",25,2000-02-24,18.3,high
2017-02-24,40.8204,-82.5178,"Mansfield Lahm Regional Airport, Oh",23.3,1961-02-24,19.4,high
2017-02-24,40.9181,-81.4435,"Akron Canton Airport, Oh",24.4,1961-02-24,20,high
2017-02-24,32.2443,-101.4537,"Big Spring, Tx",29.4,2012-02-24,28.9,high
2017-02-24,35.2326,-75.6219,"Cape Hatteras Billy Mitchell Field, Nc",24.4,1975-02-24,23.9,high
2017-02-24,34.34778,-85.16111,"Rome R B Russell Airport, Ga",26.7,2011-02-24,23.3,high
2017-02-24,30.39306,-84.35333,"Tallahassee Regional Airport, Fl",28.3,2012-02-24,28.3,high
2017-02-24,33.2119,-87.6161,"Tuscaloosa Municipal Airport, Al",27.2,2011-02-24,25.6,high
2017-02-24,36.9647,-86.4238,"Bowling Green Warren Co Airport, Ky",27.2,1944-02-24,22.8,high
2017-02-24,39.10333,-84.41889,"Cincinnati Municipal Airport Lunken Field, Oh",26.1,1961-02-24,21.7,high
2017-02-24,39.0444,-84.6724,"Cincinnati Northern Kentucky International Airport, Ky",25.6,1961-02-24,21.1,high
2017-02-24,39.9064,-84.2185,"Dayton International Airport, Oh",24.4,1961-02-24,19.4,high
2017-02-24,38.0441,-87.5205,"Evansville Regional Airport, In",26.1,2000-02-24,22.2,high
2017-02-24,39.72517,-86.28168,"Indianapolis International Airport, In",23.3,2000-02-24,21.7,high
2017-02-24,38.0408,-84.6058,"Lexington Bluegrass Airport, Ky",26.1,1944-02-24,21.7,high
2017-02-24,38.1811,-85.7391,"Louisville International Airport, Ky",27.2,2000-02-24,21.7,high
2017-02-24,39.94444,-81.89222,"Zanesville Municipal Airport, Oh",24.4,1961-02-24,21.1,high
2017-02-24,32.5161,-84.9422,"Columbus Metropolitan Airport, Ga",26.7,1980-02-24,26.1,high
2017-02-24,34.2622,-88.7713,"Tupelo Regional Airport, Ms",26.7,2011-02-24,25.6,high
2017-02-24,31.7831,-95.6039,"Palestine 2 Ne, Tx",29.4,1996-02-24,28.9,high
2017-02-24,41.1583,-73.1289,"Igor I Sikorsky Memori Airport, Ct",18.3,2016-02-24,15.6,high
2017-02-24,42.2706,-71.8731,"Worcester, Ma",20.6,1985-02-24,19.4,high
2017-02-24,43.62639,-72.30472,"Lebanon Municipal Airport, Nh",11.1,1985-02-24,8.9,high
2017-02-24,40.6386,-73.7622,"Jfk International Airport, Ny",16.7,1984-02-24,15.6,high
2017-02-24,40.4846,-80.2144,"Pittsburgh Asos, Pa",24.4,2000-02-24,19.4,high
2017-02-24,41.5871,-83.8055,"Toledo Express Airport, Oh",21.7,2000-02-24,16.1,high
2017-02-24,42.2313,-83.3308,"Detroit Metropolitan Airport, Mi",21.1,1976-02-24,15,high
2017-02-24,40.23417,-85.39361,"Muncie Delaware Co Airport, In",22.8,2000-02-24,19.4,high
2017-02-25,33.4527,-87.3572,"Bankhead Lock And Dam, Al",25.6,2000-02-25,25.6,high
2017-02-25,34.6891,-86.8819,"Belle Mina, Al",25.6,2000-02-25,25,high
2017-02-25,31.8709,-85.4501,"Clayton, Al",27.8,1985-02-25,26.7,high
2017-02-25,31.2975,-85.8996,"Enterprise 2 W, Al",26.7,2012-02-25,25.6,high
2017-02-25,32.8347,-88.1341,"Gainesville Lock, Al",26.1,2000-02-25,26.1,high
2017-02-25,31.03833,-85.87083,"Geneva Number 2, Al",27.8,1982-02-25,27.8,high
2017-02-25,34.3344,-86.3297,"Guntersville, Al",25.6,1996-02-25,25.6,high
2017-02-25,34.0966,-87.9913,"Hamilton 3 S, Al",27.8,2000-02-25,26.7,high
2017-02-25,33.9048,-87.3154,"Jasper, Al",26.1,2000-02-25,25.6,high
2017-02-25,34.28778,-85.96806,"Sand Mountain Substation, Al",25,2000-02-25,23.3,high
2017-02-25,34.6736,-86.0536,"Scottsboro, Al",26.7,1982-02-25,24.4,high
2017-02-25,33.2053,-86.2114,"Sylacauga 4 Ne, Al",26.7,1972-02-25,26.1,high
2017-02-25,33.7392,-88.1275,"Vernon, Al",26.1,2011-02-25,25,high
2017-02-25,41.7944,-72.932,"Burlington, Ct",23.9,1985-02-25,21.1,high
2017-02-25,41.95,-73.36667,"Falls Village, Ct",22.8,1976-02-25,18.9,high
2017-02-25,41.55,-72.71667,"Middletown 4 W, Ct",20.6,1985-02-25,18.3,high
2017-02-25,41.9725,-73.2208,"Norfolk 2 Sw, Ct",19.4,1985-02-25,17.2,high
2017-02-25,41.5269,-72.0642,"Norwich Pub Utility Plant, Ct",20.6,2000-02-25,17.8,high
2017-02-25,41.7951,-72.2285,"Storrs, Ct",20.6,1985-02-25,20.6,high
2017-02-25,41.9442,-71.9031,"West Thompson Lake, Ct",22.2,1985-02-25,21.1,high
2017-02-25,29.7258,-85.0205,"Apalachicola Airport, Fl",27.8,1996-02-25,26.1,high
2017-02-25,30.7806,-85.5503,"Chipley, Fl",28.9,1944-02-25,28.3,high
2017-02-25,30.2875,-81.3927,"Jacksonville Beach, Fl",27.8,2012-02-25,27.8,high
2017-02-25,30.4653,-83.4021,"Madison, Fl",28.9,1962-02-25,28.9,high
2017-02-25,30.2491,-85.6605,"Panama City, Fl",27.2,1996-02-25,25.6,high
2017-02-25,30.09861,-83.57417,"Perry, Fl",30,1962-02-25,30,high
2017-02-25,26.9164,-81.9983,"Punta Gorda 4 Ese, Fl",30.6,2013-02-25,30,high
2017-02-25,33.5972,-85.0805,"Carrollton, Ga",26.1,1977-02-25,25,high
2017-02-25,34.2043,-84.7925,"Cartersville, Ga",26.7,2012-02-25,26.1,high
2017-02-25,33.988,-84.7475,"Dallas 7 Ne, Ga",26.7,2000-02-25,24.4,high
2017-02-25,34.1409,-82.8551,"Elberton 2 N, Ga",24.4,1977-02-25,23.9,high
2017-02-25,30.8264,-82.3606,"Fargo 17 Ne, Ga",28.3,2012-02-25,27.2,high
2017-02-25,33.0537,-85.0318,"La Grange, Ga",26.1,1977-02-25,26.1,high
2017-02-25,33.3996,-84.915,"Newnan 7 Wnw, Ga",26.1,1977-02-25,25,high
2017-02-25,32.9745,-82.8045,"Sandersville, Ga",27.8,1985-02-25,27.2,high
2017-02-25,31.4461,-83.4767,"Tifton, Ga",26.7,1944-02-25,26.7,high
2017-02-25,33.0726,-82.0061,"Waynesboro, Ga",28.3,2012-02-25,27.2,high
2017-02-25,41.138,-87.8855,"Kankakee Metro Wwtp, Il",18.9,1976-02-25,17.2,high
2017-02-25,40.8777,-88.6364,"Pontiac, Il",20.6,1932-02-25,20.6,high
2017-02-25,37.1644,-88.4311,"Smithland Lock And Dam, Ky",23.9,2000-02-25,23.3,high
2017-02-25,41.0908,-88.8158,"Streator, Il",18.9,1896-02-25,13.9,high
2017-02-25,39.7946,-88.2909,"Tuscola, Il",20,1957-02-25,20,high
2017-02-25,41.6639,-85.0183,"Angola, In",18.9,1930-02-25,16.1,high
2017-02-25,39.1742,-86.5214,"Bloomington Indiana University, In",22.8,2000-02-25,22.2,high
2017-02-25,39.4239,-85.0128,"Brookville, In",25,1961-02-25,22.2,high
2017-02-25,41.1452,-85.4898,"Columbia City, In",18.9,1976-02-25,17.2,high
2017-02-25,39.166,-85.9227,"Columbus, In",25,1930-02-25,22.8,high
2017-02-25,40.2538,-85.1484,"Farmland 5 Nnw, In",23.9,2000-02-25,19.4,high
2017-02-25,39.7858,-85.7611,"Greenfield, In",23.3,2000-02-25,20.6,high
2017-02-25,40.8555,-85.498,"Huntington, In",21.1,2000-02-25,17.8,high
2017-02-25,39.4039,-86.4531,"Martinsville 2 Sw, In",22.2,2000-02-25,21.1,high
2017-02-25,37.9286,-87.8955,"Mount Vernon, In",22.8,1930-02-25,22.8,high
2017-02-25,39.8942,-85.3953,"New Castle 3 Sw, In",22.8,2000-02-25,18.9,high
2017-02-25,39.0017,-85.5997,"North Vernon 2 Ese, In",23.3,1976-02-25,19.4,high
2017-02-25,38.88782,-86.552,"Oolitic Purdue Ex Frm, In",23.3,1930-02-25,22.2,high
2017-02-25,38.5555,-86.4858,"Paoli, In",25,1930-02-25,22.8,high
2017-02-25,40.9238,-87.1752,"Rensselaer, In",19.4,2000-02-25,17.8,high
2017-02-25,41.0665,-86.2096,"Rochester, In",18.9,1930-02-25,18.3,high
2017-02-25,39.6042,-85.4532,"Rushville, In",23.3,2000-02-25,23.3,high
2017-02-25,39.5282,-85.7914,"Shelbyville Sewage Plant, In",24.4,2000-02-25,23.3,high
2017-02-25,38.5529,-86.7944,"Shoals 8 S, In",25,2000-02-25,23.3,high
2017-02-25,39.28385,-86.77048,"Spencer, In",22.2,2000-02-25,21.7,high
2017-02-25,37.953,-86.7747,"Tell City, In",23.9,1957-02-25,21.7,high
2017-02-25,40.2233,-86.1086,"Tipton 5 Sw, In",22.2,1976-02-25,17.8,high
